,0
shawm,1.3945217703751387
henry,1.3940265157454992
edges,1.393580466467674
sedge,1.393580466467674
clean,1.3935291697230168
lance,1.3935291697230168
enact,1.3933061450841042
tiger,1.3931775244242672
caper,1.3921910218895417
pacer,1.3921910218895417
recap,1.3921910218895417
drawl,1.3916224500692762
plane,1.3915219479728043
panel,1.3915219479728043
penal,1.3915219479728043
plena,1.3915219479728043
paten,1.391298923333892
falls,1.3911764007914513
hives,1.3911703026740547
staff,1.390953376152539
fasts,1.390953376152539
scads,1.3907303515136262
motel,1.3899461090745877
bract,1.3898382529579765
nicer,1.38983215484058
latin,1.3896583355534822
torah,1.3893262405096647
ravel,1.3888456523058543
laver,1.3888456523058543
velar,1.3888456523058543
soupy,1.3888406372311803
heron,1.3888309858800252
honer,1.3888309858800252
gimps,1.3888175337424895
ethyl,1.3886739244115993
avert,1.388622627666942
joeys,1.3886079612411129
tapir,1.388320187720007
ripen,1.3878249330903676
silly,1.3877024105479272
slily,1.3877024105479272
under,1.3876909751106323
nuder,1.3876909751106323
aired,1.3875506117067975
aider,1.3875506117067975
smoky,1.38737031550411
quals,1.387294131184622
squat,1.3870711065457098
bread,1.3870614551945544
beard,1.3870614551945544
bared,1.3870614551945544
debar,1.3870614551945544
lower,1.3870467887687252
wings,1.3870333366311896
swing,1.3870333366311896
hunks,1.3868993786514545
wrote,1.3868237641298127
tower,1.3868237641298127
secco,1.3861546902130755
dwelt,1.3855515794668245
spumy,1.3844461076234171
third,1.3843570409642396
vamps,1.3842626369851643
posse,1.384147468462863
poses,1.384147468462863
pesos,1.384147468462863
popes,1.384147468462863
using,1.3838201409410977
suing,1.3838201409410977
outer,1.383610568439721
route,1.383610568439721
utero,1.383610568439721
front,1.3835788966425977
hotel,1.3834783945461253
bungs,1.3833309844288546
olios,1.3825068806824532
soils,1.382506880682453
silos,1.382506880682453
luted,1.3823383837767327
slobs,1.3820177241702103
blobs,1.38201772417021
bolls,1.38201772417021
bolos,1.38201772417021
boots,1.3817946995312977
boost,1.3817946995312977
finks,1.3810116713805525
cushy,1.3799856148451675
spiky,1.37989654818599
dusky,1.379762590206255
lemur,1.3794390634708704
muter,1.3792160388319579
grade,1.3790325681937048
raged,1.3790325681937048
garde,1.3790325681937048
slaws,1.378687021012352
walls,1.3786870210123519
watts,1.3784639963734395
swats,1.3784639963734395
watsa,1.3784639963734395
twats,1.3784639963734395
mills,1.37811235107469
slims,1.37811235107469
chows,1.3780032806697853
pushy,1.377978393094955
mists,1.3778893264357777
mitts,1.3778893264357777
yogis,1.3778233632652908
sicko,1.3767082400707285
bocks,1.3762190835584853
whops,1.375996058919573
threw,1.3759615199935875
yenta,1.3759102232489302
syncs,1.3756159728122346
usual,1.37547382532226
luaus,1.37547382532226
chess,1.37529244607685
desks,1.3750694214379375
liker,1.374889504033443
repay,1.3747951000543677
payer,1.3747951000543677
hocus,1.3747900849796935
ensue,1.3747555460537082
unsee,1.3747555460537082
trike,1.3746664793945307
kudos,1.374567060340781
bases,1.3741260261376302
babes,1.3741260261376302
abase,1.3741260261376302
slogs,1.3739888371693607
gloss,1.3739888371693603
logos,1.3739888371693603
dyads,1.3733344296784522
sheep,1.3732852243266376
runty,1.3730718510388802
swami,1.3729314876350454
arity,1.3729314876350454
tromp,1.3728737139747982
micks,1.3723137104629655
drain,1.3718163644404828
nadir,1.3718163644404828
dinar,1.3718163644404828
shill,1.371644636546228
hills,1.3716446365462278
shits,1.3714216119073155
brand,1.3713272079282397
burrs,1.3712876539275802
alone,1.3709377180223685
anole,1.3709377180223685
faxes,1.3707806565539429
atone,1.3707146933834562
neato,1.3707146933834562
oaten,1.3707146933834562
fetal,1.3705576319150303
coons,1.3704204429467606
chums,1.3703955553719305
laced,1.3703346072761178
decal,1.3703346072761178
skimp,1.370306488712753
acted,1.3701115826372052
cadet,1.3701115826372052
fazes,1.369888557998293
opera,1.3695995701888937
altar,1.3690969615391149
vibes,1.3690908634217185
coifs,1.3689023777087912
winks,1.368522291601453
spoon,1.3684132211965483
snoop,1.3684132211965483
torch,1.368413221196548
humps,1.368388333621718
enter,1.368378682270563
rente,1.368378682270563
pedal,1.3683273855259055
plead,1.3683273855259055
paled,1.3683273855259055
gismo,1.3682333037920538
sodas,1.3681388998129782
dados,1.3681388998129782
taped,1.368104360886993
adept,1.368104360886993
zincs,1.3680762423236281
ratio,1.3677359577695714
labor,1.3674698258962406
lobar,1.3674698258962406
jakes,1.3674352869702555
feeds,1.3672635590760005
abort,1.3672468012573282
tabor,1.3672468012573282
noire,1.3672407031399318
cream,1.367212262331343
macer,1.367212262331343
rifle,1.367083641671506
flier,1.367083641671506
lifer,1.367083641671506
filer,1.367083641671506
refit,1.3668606170325936
borne,1.3667515466276887
boner,1.3667515466276887
cried,1.366637592393681
cider,1.366637592393681
riced,1.366637592393681
dicer,1.366637592393681
tidal,1.3664637731065832
meant,1.366320163775693
gases,1.3660971391367804
sages,1.3660971391367804
gages,1.3660971391367804
lined,1.3659685184769437
hicks,1.365845995934503
horde,1.3656364234331262
blend,1.3654793619647005
remap,1.3652050405811307
bunks,1.364819939399118
glary,1.364636468760865
pride,1.3646303706434686
pried,1.3646303706434686
redip,1.3646303706434686
messy,1.3643642387701382
mousy,1.3638618776729816
track,1.3632983209273901
grand,1.3632983209273901
gurus,1.3632587669267306
texts,1.3632491155755757
voids,1.3631037370970664
miner,1.3628461735321689
zests,1.3623570170199257
toile,1.3618881118060322
boxes,1.3616219799327016
magus,1.3612002484318608
carny,1.3610680745382653
gives,1.3610619764208687
reach,1.3607445478028808
showy,1.3606073588346113
raked,1.3605215231639682
drake,1.3605215231639682
thane,1.3598524492472308
neath,1.3598524492472308
wispy,1.3596013060449534
largo,1.359440938895391
argot,1.3592179142564786
groat,1.3592179142564786
gator,1.3592179142564786
moose,1.3591687089046642
memos,1.3591687089046642
bosky,1.358823161723311
goner,1.3587226596268391
negro,1.3587226596268391
banns,1.3583917788713156
waxes,1.3582912767748434
rajas,1.358168754232403
mixes,1.3577166068371815
shads,1.357276655676753
hilar,1.3570967382722583
johns,1.3568159399730988
gunks,1.3567910523982685
acorn,1.3558725446727915
caron,1.3558725446727915
narco,1.3558725446727915
craft,1.355492458565453
looks,1.355477792139624
jowls,1.3550317428617988
weeds,1.354774179296901
sewed,1.354774179296901
swede,1.354774179296901
culls,1.3545608060091436
scull,1.3545608060091434
write,1.3543712372534942
apron,1.353865322922579
aptly,1.3537082614541531
typal,1.3537082614541531
sonny,1.3530245211115866
mushy,1.3529996335367562
delay,1.3529386854409438
fared,1.3527156608020312
fader,1.3527156608020312
shoes,1.352700994376202
hoses,1.352700994376202
pulls,1.3525535842589311
pulps,1.3525535842589311
lupus,1.3525535842589311
putts,1.3523305596200188
jells,1.3523209082688636
lyric,1.3522414929608413
jests,1.3520978836299513
pipes,1.3516949415865442
spies,1.3516949415865442
joust,1.3515955225327947
suede,1.3515609836068092
dudes,1.3515609836068092
linty,1.3513493944051915
beeps,1.3512057850743013
pious,1.3511925804893876
uteri,1.3511580415634024
lithe,1.351025867669807
lieth,1.351025867669807
bluer,1.3508919096900718
ruble,1.3508919096900718
brute,1.3506688850511592
tuber,1.3506688850511592
rebut,1.3506688850511592
buret,1.3506688850511592
octal,1.3505199533388916
gangs,1.3503628918704658
snags,1.3503628918704658
clone,1.3500246987092521
wimps,1.3500112465717165
turdy,1.3498772885919812
oncet,1.3498016740703398
cento,1.3498016740703398
cleft,1.3496446126019137
bills,1.3495651972938913
bliss,1.3495651972938913
relax,1.3489242419405187
laxer,1.3489242419405187
music,1.3488052726318371
derby,1.3487525140462637
extra,1.3487012173016064
taxer,1.3487012173016064
coper,1.3486865508757773
world,1.3481179790555116
fools,1.3476719297776867
floss,1.3476719297776867
sakes,1.3475860941070439
toffs,1.3474489051387741
foots,1.3474489051387741
softs,1.3474489051387741
toric,1.3468229384564547
pucks,1.3467549436472064
bumps,1.3463088943693815
elder,1.3454071444625764
lover,1.3453411812920897
deter,1.345184119823664
treed,1.345184119823664
voter,1.3451181566531774
overt,1.3451181566531774
trove,1.3451181566531774
ranch,1.3450103005365661
drank,1.3447872758976536
rusks,1.344747721896994
veldt,1.343845971990189
bored,1.3435569841807897
robed,1.3435569841807897
orbed,1.3435569841807897
whips,1.3435435320432543
moons,1.3434344616383496
medal,1.3433486259677065
lamed,1.3433486259677065
hayer,1.3433486259677065
crawl,1.3432261034252662
tamed,1.3431256013287942
mated,1.3431256013287942
gruel,1.342863022689222
gluer,1.342863022689222
gills,1.3415363102930418
gists,1.3413132856541292
fishy,1.3406442117373918
wader,1.3402262810229317
krone,1.3402116145971026
safes,1.3397802317451069
latch,1.3396577092026662
mired,1.3396516110852699
dimer,1.3396516110852699
rimed,1.3396516110852699
dreck,1.3396085038508518
hawks,1.339434684563754
tench,1.3389394299341144
brace,1.3386651085505443
alien,1.33848519114605
anile,1.33848519114605
rayon,1.3384766228376173
arras,1.3383195613691914
perch,1.3378243067395519
pruta,1.3377826613460495
ferny,1.3376012821006393
prune,1.33728740671641
sully,1.3371648841739694
lavas,1.3369814135357163
surfs,1.336941859535057
ruffs,1.3369418595350568
haled,1.3368809114392444
avast,1.336758388896804
death,1.3366578868003318
hated,1.3366578868003318
swung,1.336495810257232
seven,1.3362631342671645
evens,1.3362631342671645
spins,1.3359606943202296
snips,1.3359606943202296
gored,1.3355280971799401
buoys,1.3353147238921828
joins,1.3352256572330055
slows,1.3351825499985872
wools,1.3351825499985872
libra,1.3350172990199218
stows,1.3349595253596749
burnt,1.3349346377848446
brunt,1.3349346377848446
fives,1.334745069029195
brine,1.33429901975137
chugs,1.333819514590282
harem,1.3337585664944696
coyer,1.3332978507908153
hired,1.3331838965568075
hider,1.3331838965568075
flora,1.3331240315037174
sells,1.332471715405652
tests,1.3322486907667397
seest,1.3322486907667397
stets,1.3322486907667397
lefty,1.3322486907667395
nodal,1.3320089083091549
souls,1.3319693543084954
letup,1.3319348153825101
tuple,1.3319348153825101
stout,1.331746329669583
ousts,1.331746329669583
touts,1.331746329669583
mavis,1.3312258801584098
grace,1.3306362215496945
cager,1.3306362215496945
oboes,1.3306215551238656
obese,1.3306215551238656
funks,1.3304741450065949
angle,1.329967147632957
angel,1.329967147632957
glean,1.329967147632957
typed,1.3297954197387023
agent,1.3297441229940448
roily,1.329650041260193
wombs,1.3289378601090378
mercy,1.3289033211830523
manor,1.3288865633643803
roman,1.3288865633643803
malty,1.3287295018959544
grape,1.3286289997994822
pager,1.3286289997994822
gaper,1.3286289997994822
drift,1.32793180731938
slums,1.3275748247007324
mulls,1.3275748247007324
mutts,1.32735180006182
musts,1.3273518000618199
smuts,1.3273518000618199
foxes,1.3272761855401782
grail,1.3269884120190722
grunt,1.3269057507839948
dolce,1.3268301362623531
semis,1.3267161820283455
mimes,1.3267161820283455
reign,1.3262701327505204
rawly,1.325830181590092
warty,1.3256071569511794
troll,1.3255924905253502
loped,1.3248229145121408
poled,1.3248229145121408
keeps,1.324665853043715
peeks,1.324665853043715
depot,1.3245998898732283
opted,1.3245998898732283
toped,1.3245998898732283
drawn,1.3244920337566168
bushy,1.3244524797559576
jokes,1.3239308159564909
comer,1.3237077913175783
cairn,1.3234200177964728
lemon,1.323038717400841
melon,1.323038717400841
kills,1.3230252652633052
skill,1.323025265263305
silks,1.323025265263305
sappy,1.3229308612842297
spays,1.3229308612842297
monte,1.3228156927619286
skits,1.3228022406243927
tikis,1.3228022406243927
goose,1.3225926681230158
gesso,1.3225926681230158
views,1.3222556892500956
wives,1.3222556892500956
swive,1.3222556892500956
chard,1.3218157380896671
mucks,1.3217761840890079
raven,1.3217152359931952
moper,1.321700569567366
proem,1.321700569567366
yerba,1.32126918671537
glory,1.3211319977471003
hulls,1.3211071101722702
slush,1.3211071101722702
legit,1.3209175414166208
shuts,1.3208840855333577
hyper,1.3204283849043776
shies,1.3202484674998833
moods,1.3202398991914506
dooms,1.3202398991914506
place,1.3199310388818952
owner,1.3199163724560659
wetly,1.3197593109876402
cocas,1.3197425531689682
epact,1.3197080142429827
feces,1.3188672124319902
whims,1.3185647724850555
zonks,1.3184557020801506
focus,1.3183648513348336
pubis,1.318250897100826
jibes,1.3180182211107585
areal,1.3179238171316827
soaps,1.3177353314187557
psoas,1.3177353314187557
apsos,1.3177353314187557
treat,1.3177007924927704
eater,1.3177007924927704
terra,1.3177007924927704
rater,1.3177007924927704
tater,1.3177007924927704
tetra,1.3177007924927704
corny,1.3175636035245009
crony,1.3175636035245009
chore,1.3172400767891161
ochre,1.3172400767891161
ocher,1.3172400767891161
loath,1.317066257502018
altho,1.317066257502018
gushy,1.3164235927551078
valet,1.3163626446592953
poufs,1.3163576295846213
price,1.3162340239994585
crude,1.3161000660197235
cured,1.3161000660197235
plait,1.3160602047123606
adult,1.3159262467326254
plein,1.3155649500827211
scams,1.3153480235612052
inept,1.3153419254438086
shuck,1.3153084695605455
ideal,1.315290628699151
ailed,1.315290628699151
hoper,1.3152328550389039
fills,1.3152194029013682
tuned,1.3152079674640733
stiff,1.3149963782624556
fists,1.3149963782624556
sifts,1.3149963782624556
tiffs,1.3149963782624556
snobs,1.314887307857551
boons,1.3148873078575507
boson,1.3148873078575507
blade,1.314801472186908
baled,1.314801472186908
abled,1.314801472186908
discs,1.314773353623543
bated,1.3145784475479954
towel,1.3145637811221662
owlet,1.3145637811221662
prude,1.314092844269511
duper,1.314092844269511
perdu,1.314092844269511
hoods,1.3137721846629884
depth,1.313737645737003
spasm,1.3133408018109924
gayer,1.3132402997145205
mural,1.313026926426763
liver,1.312888654415771
viler,1.312888654415771
livre,1.312888654415771
broth,1.3128800861073384
throb,1.3128800861073384
rivet,1.3126656297768586
lurid,1.312452256489101
rumen,1.312308647158211
aimer,1.3121682837543762
creak,1.3121251765199582
croft,1.3119879875516887
amber,1.311679127242133
bream,1.311679127242133
swans,1.3115566046996927
ankle,1.3114561026032205
taken,1.3112330779643082
quits,1.3111141086556264
bride,1.311104457304471
rebid,1.311104457304471
bider,1.311104457304471
minis,1.3109819347620308
waifs,1.3100385394617233
wrath,1.3095493829494802
yodel,1.3094342144271789
gawks,1.3093263583105677
toyed,1.3092111897882666
mirth,1.3089747130118183
knurl,1.3086177303931708
trunk,1.3083947057542582
sauna,1.3083434090096009
inker,1.3077590877207839
muxes,1.307179080463224
hasps,1.3068730872825303
pasha,1.3068730872825303
songs,1.3068584208567011
goons,1.3068584208567011
gongs,1.3068584208567011
glade,1.3067725851860583
gated,1.3065495605471458
rainy,1.3060240959612985
rehab,1.305211412713671
glint,1.305183294150306
lacey,1.3045423387969335
shins,1.3045142202335684
zings,1.3045142202335684
hardy,1.3044198162544929
hydra,1.3044198162544929
musky,1.3043802622538336
sweep,1.3043706109026785
weeps,1.3043706109026785
spews,1.3043706109026785
farce,1.304319314158021
facer,1.304319314158021
marge,1.3036502402412835
gamer,1.3036502402412835
dance,1.3032041909634584
caned,1.3032041909634584
acned,1.3032041909634584
scuse,1.3031646369627992
ridge,1.3030755703036214
dirge,1.3030755703036214
wills,1.3027300231222685
swill,1.3027300231222685
twist,1.3025069984833562
twits,1.3025069984833562
wists,1.3025069984833562
soyas,1.302346631333794
peaty,1.3023120924078087
curly,1.3017039665868837
paned,1.3011969692132461
supes,1.3011574152125867
laity,1.3006715046273989
frail,1.3006715046273987
flair,1.3006715046273987
filar,1.3006715046273987
baron,1.3003394095835814
acrid,1.3002254553495738
finer,1.2999532253588468
infer,1.2999532253588468
model,1.299844154953942
purty,1.2994737201977586
suits,1.2992938027932643
situs,1.2992938027932643
hoard,1.299224286389019
bland,1.2990672249205932
bulbs,1.2990276709199338
bulls,1.2990276709199338
stubs,1.2988046462810212
butts,1.2988046462810212
busts,1.2988046462810212
raved,1.2985206735462962
rapid,1.2982182335993613
husky,1.2979125477253715
prowl,1.297714410661289
angry,1.2975060524482058
rangy,1.2975060524482058
creel,1.2970107978185663
squad,1.296969152425064
quads,1.296969152425064
wicks,1.296931382510544
scoop,1.296822312105639
coops,1.296822312105639
scops,1.296822312105639
erect,1.2967877731796538
terce,1.2967877731796538
rowed,1.296721810009167
dower,1.296721810009167
crank,1.2963909292536433
court,1.2962854120824971
fosse,1.2962757607313422
cloth,1.2961532381889014
rhyme,1.295449625346179
repel,1.2950035760683538
leper,1.2950035760683538
bloat,1.2949868182496815
camel,1.2949522793236965
fixes,1.2948236586638595
peter,1.2947805514294415
filet,1.2946006340249472
forty,1.2945920657165144
noble,1.2944915636200423
prank,1.294383707503431
cordy,1.2943690410776019
jings,1.294255086843594
cited,1.294154584747122
edict,1.294154584747122
frond,1.293476942521952
hertz,1.2934424035959664
holed,1.2933764404254797
bucks,1.293229030308209
probe,1.2931534157865674
doeth,1.2931534157865674
trill,1.2931399636490315
maple,1.292945057573484
ample,1.292945057573484
ammos,1.292756571860557
somas,1.292756571860557
piled,1.2923703876358221
plied,1.2923703876358221
organ,1.2923105225827318
groan,1.2923105225827318
argon,1.2923105225827318
didos,1.2921819019228948
tepid,1.2921473629969096
graft,1.2919304364753934
broil,1.2915128280061574
shays,1.2914843871975685
maxis,1.2913044697930742
orbit,1.2912898033672449
crime,1.2912552644412596
gland,1.2910383379197434
slugs,1.2909987839190842
gulls,1.290998783919084
gusts,1.2907757592801716
limen,1.2905861905245224
homer,1.290254095480705
siege,1.2901401412466973
trump,1.2898836607245217
pawer,1.2898227126287092
prime,1.2892480426910473
bogus,1.2891486236372973
demur,1.2891140847113123
girly,1.2886794708707816
franc,1.2885850668917063
leach,1.2884845647952343
nooks,1.2883473758269646
snook,1.2883473758269646
avows,1.288296079082307
teach,1.2882615401563218
cheat,1.2882615401563218
midis,1.2877873723151319
unate,1.2877246401331799
brawl,1.287692968336056
carpy,1.2874699436971437
trick,1.2873413230373068
grind,1.2873413230373068
gloat,1.286957931248832
faery,1.286923392322847
scabs,1.2868008697804063
panty,1.286577845141494
aleph,1.2864773430450218
lurch,1.2856461925851845
churl,1.2856461925851845
saves,1.2855852444893718
vases,1.2855852444893718
eaves,1.2855852444893718
sunup,1.285423167946272
maker,1.285139195211547
grope,1.2851245287857176
irked,1.2845645252738849
lubra,1.2844797726459645
urine,1.2842506498896555
inure,1.2842506498896555
horny,1.2841099076876272
thine,1.2838954513571474
goods,1.2836638584098021
nervy,1.2834062948449045
canto,1.2833895370262325
dairy,1.2828295335143995
diary,1.2828295335143995
copra,1.28227441383167
smash,1.2818943277243315
shams,1.2818943277243315
amahs,1.2818943277243315
afore,1.281727862457373
drown,1.2809875627428522
anode,1.2806127392628104
souse,1.280573185262151
birth,1.2804275592310197
fated,1.2802326531554722
jacks,1.2801101306130318
jambs,1.2796640813352067
leery,1.279614875983392
soppy,1.279426390270465
bronc,1.2794263902704648
retry,1.2793918513444797
terry,1.2793918513444797
valor,1.2789290442479824
flint,1.2788663867586325
hotly,1.2787573163537274
forth,1.278534291714815
froth,1.278534291714815
chord,1.2783112670759025
ender,1.2782767281499172
cramp,1.2778798842239067
round,1.2777743670527606
zebus,1.2777398281267753
radio,1.2776340036489255
mealy,1.2775563574885223
meaty,1.27733333284961
matey,1.27733333284961
frame,1.2773333328496097
board,1.2771448471366826
broad,1.2771448471366826
yield,1.2769816875508604
gasps,1.2767647610293442
fired,1.2767586629119478
fried,1.2767586629119478
deity,1.2767586629119478
exalt,1.2764412342939597
latex,1.2764412342939597
named,1.2762182096550474
amend,1.2762182096550474
maned,1.2762182096550474
admen,1.2762182096550474
muses,1.276178655654388
kivas,1.2761387943470248
jinks,1.2757440418138575
qophs,1.2751889221311277
barge,1.2751030864604846
ioctl,1.2745629554488085
weary,1.2744340125437474
signs,1.2744058939803824
sings,1.2744058939803824
otter,1.2741963214790057
retro,1.2741963214790057
torte,1.2741963214790057
toter,1.2741963214790057
prawn,1.2740884653623943
krona,1.2737994775529953
talky,1.2736424160845694
desex,1.27314716145493
sexed,1.27314716145493
shews,1.2729241368160176
whews,1.2729241368160176
unarc,1.272882491422515
pilot,1.272555733698596
chant,1.272527292890007
natch,1.272527292890007
skull,1.2724877388893476
sulks,1.2724877388893476
skulk,1.2724877388893476
right,1.27239867223017
girth,1.27239867223017
tusks,1.272264714250435
perky,1.271809013621455
oiled,1.2717861576853864
oldie,1.2717861576853864
skies,1.2716290962169605
kikes,1.2716290962169605
parch,1.2714121696954446
lobed,1.2712970011731433
sunny,1.2700344678613102
pomps,1.2698363307972278
meter,1.2698017918712425
metre,1.2698017918712425
abyss,1.2694049479452323
prong,1.269390281519403
tumor,1.2692994307740861
drink,1.2688302780075702
moire,1.2686638127406116
hurly,1.2682502707500103
ombre,1.2681746562283684
snows,1.268052133685928
swoon,1.268052133685928
waled,1.2679662980152853
weald,1.2679662980152853
brain,1.2678868827072627
bairn,1.2678868827072627
token,1.2677286069505436
limed,1.2673916280776234
timed,1.2671686034387108
demit,1.2671686034387108
uncle,1.2670346454589758
herby,1.2669024715653803
poker,1.266613483755981
cable,1.2664051255428979
whorl,1.266267936574628
salsa,1.2660595783615447
worth,1.2660449119357153
throw,1.2660449119357153
wroth,1.2660449119357153
stats,1.2658365537226324
fatly,1.2658365537226324
cohos,1.2653758380189781
choos,1.2653758380189781
sense,1.2653412990929929
twirp,1.265038859146058
nouns,1.2648389379958362
laude,1.2647531023251934
oasis,1.2646985745920012
sluff,1.2646818765274104
fulls,1.2646818765274104
pieta,1.264664035666016
stuff,1.2644588518884978
tufts,1.2644588518884978
spics,1.2643697852293203
wider,1.2642692831328484
weird,1.2642692831328484
wired,1.2642692831328484
scuds,1.2642358272495853
basso,1.2642094180797583
bossa,1.2642094180797583
fifes,1.2638232338550235
fiefs,1.2638232338550235
whisk,1.2634776866736706
shops,1.2633686162687656
hoops,1.2633686162687656
poohs,1.2633686162687656
beefs,1.2633340773427806
there,1.2633340773427804
three,1.2633340773427804
ether,1.2633340773427804
lodge,1.2632681141722937
ogled,1.2632681141722937
until,1.2631638112894412
unlit,1.2631638112894412
geeks,1.2631110527038678
blunt,1.2626746547771979
veeps,1.262665003426043
irony,1.262519624947534
spuds,1.262228605499373
manly,1.2618221102222076
judos,1.2614935684121489
gassy,1.2613760609443825
hydro,1.2609153452407282
force,1.2608148431442563
visit,1.2608013910067206
dieth,1.2607008889102487
float,1.2606410238571584
aloft,1.2606410238571584
amiss,1.2603040449842382
maims,1.2603040449842382
imams,1.2603040449842382
sacks,1.2602609377498202
casks,1.2602609377498202
felon,1.2601457692275189
often,1.2599227445886065
grain,1.259857995706413
samba,1.259814888471995
coned,1.259699719949694
fucks,1.2588832359156856
orlon,1.2586850988516034
thrum,1.2584371866378607
adopt,1.258187752829121
kraut,1.2577168159764658
razed,1.2577071646253106
foods,1.2573469510181283
doffs,1.2573469510181283
ftped,1.2573124120921433
macro,1.257295654273471
carom,1.257295654273471
break,1.256592041430748
brake,1.256592041430748
baker,1.256592041430748
chary,1.2560234696104828
skins,1.2558948489506458
sinks,1.2558948489506458
kinks,1.2558948489506458
darky,1.2558004449715703
blond,1.2555627539068286
unary,1.255486569587341
drove,1.2550162025325315
roved,1.2550162025325315
mossy,1.2544476307122663
empty,1.254413091786281
harpy,1.2540162478602703
ligne,1.254010149742874
shuns,1.2539766938596109
tinge,1.2537871251039614
rowan,1.2535042354119585
abash,1.253347173943533
minor,1.252929565474297
newly,1.2528519193138934
pecan,1.2528006225692359
gripe,1.2526720019093989
urged,1.2525380439296638
wises,1.251333854075924
comet,1.2512247836710193
antic,1.2509370101499138
actin,1.2509370101499138
roach,1.2508279397450088
arena,1.2507934008190236
reran,1.2507934008190236
carve,1.250124326902286
crave,1.250124326902286
techy,1.2499525990080311
navel,1.2494552529855485
venal,1.2494552529855485
afire,1.2492753355810542
faire,1.2492753355810542
tempo,1.249217561920807
plain,1.2491528130386138
lapin,1.2491528130386138
belay,1.2490092037077236
paint,1.2489297883997013
inapt,1.2489297883997013
daunt,1.2487958304199662
cower,1.2483254633651568
issue,1.2481206583858322
paver,1.2481171051520736
finis,1.2480889865887088
sniff,1.2480889865887086
abend,1.2476710558742488
buses,1.2476315018735893
sudsy,1.2468399054144113
rival,1.2464765173716637
viral,1.2464765173716637
rhino,1.2464618509458345
march,1.2464334101372456
charm,1.2464334101372456
power,1.2463182416149445
burly,1.2461708314976738
firth,1.2460817648384963
unarm,1.2458965101141037
riven,1.2457582381031118
saxes,1.2456638341240363
elate,1.2454408094851237
shags,1.2453182869426833
woods,1.244857571239029
braid,1.244692320260364
rabid,1.244692320260364
toked,1.2445340445036446
outen,1.2442201691194152
vagus,1.2441123130028038
flute,1.2440631076509894
clued,1.2438400830120768
foyer,1.2434189213090823
fuzes,1.243394033734252
pylon,1.2432963987666417
pssst,1.2429163126593035
today,1.2427990527441592
toady,1.2427990527441592
clang,1.2426419912757334
doyen,1.2423037981145197
seeds,1.2421467366460939
deeds,1.2421467366460939
rille,1.2419668192415994
duple,1.2418328612618645
trite,1.241743794602687
titer,1.241743794602687
titre,1.241743794602687
trier,1.241743794602687
rebel,1.2414776627293564
beret,1.241254638090444
litho,1.2411092596119349
agley,1.240980316706874
jukes,1.2409407627062146
turbo,1.2407522769932873
dryly,1.2406860662701784
lumen,1.2400486641505646
email,1.2399083007467298
mayor,1.239899732438297
moray,1.239899732438297
aleck,1.2398651935123115
unmet,1.239825639511652
segue,1.2396026148727397
guess,1.2396026148727395
blame,1.2394191442344866
amble,1.2394191442344866
melba,1.2394191442344866
madly,1.2386275477753086
bidet,1.2386214496579122
debit,1.2386214496579122
gypsy,1.2384558198810536
homos,1.238389856710567
shmoo,1.238389856710567
wasps,1.2379584738585712
swaps,1.2379584738585712
soaks,1.237669486049172
pimps,1.237383803920909
truck,1.2368037966633492
casus,1.2367524999186918
jocks,1.236605659599267
growl,1.2361596103214418
liken,1.2354991047131374
drool,1.2354905364047044
droll,1.2354905364047044
dolor,1.2354905364047044
pupas,1.2347452781684793
lynch,1.2344413763806288
ruche,1.2342500235388398
piker,1.2341609568796623
whirl,1.2338154096983094
inlay,1.233764112953652
infra,1.2335410883147395
hoary,1.2334320179098348
modal,1.2334320179098346
masks,1.233274956441409
greet,1.2332257510895943
egret,1.2332257510895943
extol,1.232936763280195
bathe,1.232728405067112
grout,1.2327233899924377
demon,1.2327137386412828
disks,1.2327002865037469
skids,1.2327002865037469
crown,1.2325912160988421
sinus,1.2323864111195175
ocean,1.2322163926188003
canoe,1.2322163926188003
fecal,1.2320593311503745
snubs,1.2318972546072744
facet,1.231836306511462
basis,1.2317568912034396
bassi,1.2317568912034396
gleam,1.2313902572336368
quays,1.2311768839458797
ships,1.230916089392447
glide,1.230815587295975
grody,1.2308070189875422
tract,1.2303756361355465
carat,1.2303756361355465
shoji,1.230181052305223
sofas,1.229863623687235
fossa,1.229863623687235
natal,1.2297065622188093
paced,1.229606060122337
caped,1.229606060122337
briny,1.229577941558972
jives,1.2294774394625
cornu,1.2293780204087503
notch,1.2290228218762422
cruft,1.2289979343014121
cobra,1.2287485004926724
carob,1.2287485004926724
apart,1.2283684143853342
wager,1.228267912288862
porch,1.22790769868168
preen,1.2278731597556947
baton,1.2278564019370224
slyly,1.227750637213254
dicta,1.2277424477030148
elfin,1.2276932423512004
grime,1.2276932423512001
dared,1.2275988383721246
dread,1.2275988383721246
adder,1.2275988383721246
drear,1.2275988383721246
eared,1.2275988383721246
darer,1.2275988383721246
holey,1.2275841719462954
feint,1.2274702177122878
ahold,1.2269643033813724
piety,1.2263550945177253
laved,1.2262606905386497
honed,1.2262460241128204
plaid,1.2259582505917148
bossy,1.2259004769314676
pined,1.2252399713231628
junks,1.2252065154399
argue,1.2250547165987702
auger,1.2250547165987702
tangy,1.2250230448016468
execs,1.2247508148109199
elect,1.2245277901720073
dowel,1.2244618270015206
lowed,1.2244618270015206
robin,1.224382411693498
weeks,1.2243047655330948
